period,model,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,duration_h,exit_reason,activated,activation_date,original_close_date,original_profit_abs,original_profit_ratio,mae_pct,mfe_pct,stake_amount
1y,D_atr1h_2.0,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,D_atr1h_2.5,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,D_atr1h_3.0,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,D_atr4h_1.5,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,D_atr4h_2.0,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,D_atr4h_2.5,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,D_atr4h_3.0,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,E_min24h_profit_protect,SOL/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T00:00:00+00:00,125.06,126.79,-6.40579555,-0.01472626484120958,22.0,stop_loss,False,,2025-12-22T00:00:00+00:00,-6.40579555,-0.01472626484120958,2.758675835598903,1.4073244842475652,435.2088
1y,baseline,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,A_giveback50_floor1,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-21T13:00:00+00:00,0.3696,0.36345,5.19657959999999,0.01563961038961036,11.0,counterfactual_A_giveback50_floor1,True,2025-12-21T13:00:00+00:00,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,1.2987012987013058,3.327922077922072,332.2704
1y,B_giveback60_floor1.5,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,C_giveback70_floor2,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr1h_1.5,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr1h_2.0,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr1h_2.5,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr1h_3.0,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr4h_1.5,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr4h_2.0,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr4h_2.5,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,D_atr4h_3.0,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,E_min24h_profit_protect,ADA/USDT:USDT,short,short_pullback_restart,2025-12-21T02:00:00+00:00,2025-12-22T15:00:00+00:00,0.3696,0.3798,-9.52837865,-0.028690925290399946,37.0,stop_loss,False,,2025-12-22T15:00:00+00:00,-9.52837865,-0.028690925290399946,3.4090909090909096,3.327922077922072,332.2704
1y,baseline,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-27T21:00:00+00:00,0.3613,0.3617,-0.47907789,-0.0017341790403730439,103.0,stale_loss_72h,False,,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,2.463326875172976,6.19983393301966,276.3945
1y,A_giveback50_floor1,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T10:00:00+00:00,0.3613,0.3554,4.237105500000012,0.015329919734292874,44.0,counterfactual_A_giveback50_floor1,True,2025-12-25T10:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,3.265983946858575,276.3945
1y,B_giveback60_floor1.5,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.35234,6.5780055000000175,0.02379933573207867,56.0,counterfactual_B_giveback60_floor1.5,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,C_giveback70_floor2,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-27T21:00:00+00:00,0.3613,0.3617,-0.47907789,-0.0017341790403730439,103.0,stale_loss_72h,False,,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,2.463326875172976,6.19983393301966,276.3945
1y,D_atr1h_1.5,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.3455364789280121,11.782699120070756,0.042630005734812945,56.0,counterfactual_D_atr1h_1.5,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr1h_2.0,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.3477486385706828,10.090396993427682,0.03650722786968511,56.0,counterfactual_D_atr1h_2.0,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr1h_2.5,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.34996079821335346,8.398094866784609,0.030384450004557285,56.0,counterfactual_D_atr1h_2.5,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr1h_3.0,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.3521729578560242,6.70579274014149,0.024261672139429296,56.0,counterfactual_D_atr1h_3.0,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr4h_1.5,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.3502375442400883,8.186384156332462,0.02961847705483453,56.0,counterfactual_D_atr4h_1.5,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr4h_2.0,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.35401672565345105,5.295310375109955,0.019158522963047223,56.0,counterfactual_D_atr4h_2.0,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr4h_2.5,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.3577959070668138,2.4042365938874495,0.008698568871259919,56.0,counterfactual_D_atr4h_2.5,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,D_atr4h_3.0,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-27T20:00:00+00:00,0.3613,0.35973874959433294,0.9179620603353081,0.0033212023406229436,102.0,counterfactual_D_atr4h_3.0,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,2.463326875172976,6.19983393301966,276.3945
1y,E_min24h_profit_protect,ADA/USDT:USDT,short,short_compression_breakdown,2025-12-23T14:00:00+00:00,2025-12-25T22:00:00+00:00,0.3613,0.35234,6.5780055000000175,0.02379933573207867,56.0,counterfactual_E_min24h_profit_protect,True,2025-12-25T22:00:00+00:00,2025-12-27T21:00:00+00:00,-0.47907789,-0.0017341790403730439,1.3285358427899172,6.19983393301966,276.3945
1y,baseline,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,A_giveback50_floor1,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,B_giveback60_floor1.5,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,C_giveback70_floor2,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr1h_1.5,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr1h_2.0,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr1h_2.5,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr1h_3.0,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr4h_1.5,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr4h_2.0,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr4h_2.5,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,D_atr4h_3.0,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,E_min24h_profit_protect,XRP/USDT:USDT,short,short_pullback_restart,2025-12-28T19:00:00+00:00,2025-12-29T01:00:00+00:00,1.8559,1.8803,-6.07312105,-0.014136308435481033,6.0,stop_loss,False,,2025-12-29T01:00:00+00:00,-6.07312105,-0.014136308435481033,1.6218546257880162,0.16703486179212793,429.82644
1y,baseline,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-29T09:00:00+00:00,4282.51,4473.2,17.8558803,0.04296294593203375,417.0,swing_exit_long_1d,False,,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,6.8518228795729454,415.40347
1y,A_giveback50_floor1,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-26T00:00:00+00:00,4282.51,4532.38,23.82198652999999,0.05734662382574702,336.0,max_hold_14d,True,2025-12-22T04:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,6.105064553264319,415.40347
1y,B_giveback60_floor1.5,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-26T00:00:00+00:00,4282.51,4532.38,23.82198652999999,0.05734662382574702,336.0,max_hold_14d,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,6.105064553264319,415.40347
1y,C_giveback70_floor2,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-29T09:00:00+00:00,4282.51,4473.2,17.8558803,0.04296294593203375,417.0,swing_exit_long_1d,False,,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,6.8518228795729454,415.40347
1y,D_atr1h_1.5,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T01:00:00+00:00,4282.51,4498.317619986294,20.517935668670468,0.04939278833821602,265.0,counterfactual_D_atr1h_1.5,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.408510429631217,415.40347
1y,D_atr1h_2.0,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T05:00:00+00:00,4282.51,4494.456579703892,20.143414761277523,0.04849120485507143,269.0,counterfactual_D_atr1h_2.0,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.452176410562959,415.40347
1y,D_atr1h_2.5,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T06:00:00+00:00,4282.51,4488.4656728705895,19.56229679844716,0.04709228066498135,270.0,counterfactual_D_atr1h_2.5,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.452176410562959,415.40347
1y,D_atr1h_3.0,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T14:00:00+00:00,4282.51,4480.440693756521,18.783873824382503,0.045218384488657504,278.0,counterfactual_D_atr1h_3.0,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.600220431475932,415.40347
1y,D_atr4h_1.5,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T06:00:00+00:00,4282.51,4489.42554707457,19.65540459623329,0.047316418893258855,270.0,counterfactual_D_atr4h_1.5,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.452176410562959,415.40347
1y,D_atr4h_2.0,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T14:00:00+00:00,4282.51,4485.4315813306275,19.267989919070846,0.0463837962621517,278.0,counterfactual_D_atr4h_2.0,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.600220431475932,415.40347
1y,D_atr4h_2.5,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T14:00:00+00:00,4282.51,4476.204476663285,18.37296076633865,0.044229194249000015,278.0,counterfactual_D_atr4h_2.5,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.600220431475932,415.40347
1y,D_atr4h_3.0,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-23T14:00:00+00:00,4282.51,4466.977371995942,17.477931613606366,0.04207459223584811,278.0,counterfactual_D_atr4h_3.0,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,5.600220431475932,415.40347
1y,E_min24h_profit_protect,PAXG/USDT:USDT,long,long_1d_center_compression,2025-12-12T00:00:00+00:00,2025-12-26T00:00:00+00:00,4282.51,4532.38,23.82198652999999,0.05734662382574702,336.0,max_hold_14d,True,2025-12-23T01:00:00+00:00,2025-12-29T09:00:00+00:00,17.8558803,0.04296294593203375,0.28441264585489096,6.105064553264319,415.40347
1y,baseline,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,A_giveback50_floor1,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,B_giveback60_floor1.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,C_giveback70_floor2,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,D_atr1h_1.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,D_atr1h_2.0,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,D_atr1h_2.5,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
1y,D_atr1h_3.0,NEAR/USDT:USDT,short,short_compression_breakdown,2025-12-31T11:00:00+00:00,2026-01-01T11:00:00+00:00,1.5,1.533,-9.41166575,-0.022744864582049478,24.0,stop_loss,False,,2026-01-01T11:00:00+00:00,-9.41166575,-0.022744864582049478,2.2666666666666684,2.199999999999995,414.0
