variant,label,window,family,key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,HYPE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,AVAX/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,FIL/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,AAVE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,APE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,DOT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ONDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,WLD/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,DASH/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,BCH/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,LTC/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,UNI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ARB/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,APT/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ICP/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,CRV/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,LDO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ETH/USDT:USDT,1,-0.0003976130255926407,-0.04,-0.06483995,-6.483994999999999e-05,-0.01,"2 days, 12:00:00",0,0,1,0.0,-0.0002600469407569861,-0.06483995,-1.0,-100.0,-100.0,-20.99447601599271,-100.0,0.0,6.483994999996412e-05,0.06483995
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,TAO/USDT:USDT,1,-0.019683787050854867,-1.97,-5.50542303,-0.0055054230300000005,-0.55,12:00:00,0,0,1,0.0,-0.021899840097620138,-5.50542303,-1.0,-100.0,-100.0,-20.994476015981196,-100.0,0.0,0.0055054230299999745,5.50542303
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,BTC/USDT:USDT,2,-0.00921688477643849,-0.92,-5.76937403,-0.00576937403,-0.58,10:05:00,1,0,1,0.5,-0.022940675742394556,-2.884687015,-0.4502594730422047,-100.0,-0.34390630649206533,-18.917973056639333,-0.819,0.09948105391559064,0.006402640723581639,6.40672143
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,SOL/USDT:USDT,2,-0.019620168164955386,-1.96,-6.67100905,-0.00667100905,-0.67,15:10:00,1,0,1,0.5,-0.026489815172261233,-3.335504525,-0.47583195909669296,-100.0,-0.38116946755003084,-19.98645498379743,-0.9078,0.04833608180661419,0.0070074627849789645,7.00983711
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ADA/USDT:USDT,2,-0.01104241117039795,-1.1,-7.22887361,-0.0072288736099999995,-0.72,7:12:00,1,0,1,0.5,-0.028680906193579547,-3.614436805,-0.4552102326510544,-100.0,-0.3508472766706871,-19.127395787959,-0.8356,0.08957953469789112,0.007934504796687643,7.94014841
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,TOTAL,24,-0.0008721405794280142,-0.09,-4.627874510000003,-0.004627874510000004,-0.46,"1 day, 6:35:00",15,0,9,0.625,-0.01843342616987631,-0.1928281045833331,-0.035349384129976014,-0.32565634066428883,-0.18456041176623408,-3.658438999750574,-0.1757,0.9057349756533971,0.026557720495487158,26.99190412
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,XRP/USDT:USDT,2,0.015803313447460325,1.58,5.5392414599999995,0.005539241459999999,0.55,5:05:00,2,0,0,1.0,0.12592237739987322,2.7696207299999998,100.0,-100.0,8.621274580291999,-100.0,3.8357,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,ETH/USDT:USDT,2,0.011907306688162625,1.19,4.44110515,0.00444110515,0.44,13:52:00,1,0,1,0.5,0.09981504872025626,2.220552575,73.9068936641275,-100.0,2.217638067737348,16685.911024314883,0.9867,148.813787328255,2.9911531045363284e-05,0.03004526999999957
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,ADA/USDT:USDT,1,0.014456907090297004,1.45,2.56989991,0.0025698999100000003,0.26,13:25:00,1,0,0,1.0,0.05665312532508504,2.56989991,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,SOL/USDT:USDT,1,0.002048073119048555,0.2,0.43080107,0.00043080107,0.04,15:15:00,1,0,0,1.0,0.00929045139710194,0.43080107,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,DOGE/USDT:USDT,1,0.00015284999752670725,0.02,0.0339073,3.39073e-05,0.0,"1 day, 9:15:00",1,0,0,1.0,0.0007282623887028272,0.0339073,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,BNB/USDT:USDT,1,5.388399995039967e-05,0.01,0.00847255,8.47255e-06,0.0,9:35:00,1,0,0,1.0,0.0001819264083366967,0.00847255,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,ZEC/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,TAO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,SUI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,PAXG/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,NEAR/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,LINK/USDT:USDT,2,-0.006741328855998726,-0.67,-3.90546965,-0.00390546965,-0.39,3:28:00,1,0,1,0.5,-0.08058428257311745,-1.952734825,-0.2531288144209738,-100.0,-0.7617691609528763,-57.111049757844185,-0.3389,0.49374237115805253,0.007685119678200777,7.7143917
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,BTC/USDT:USDT,2,-0.01378728738802215,-1.38,-6.63772506,-0.00663772506,-0.66,4:05:00,1,0,1,0.5,-0.13323809185483804,-3.31886253,-0.4605505568077326,-100.0,-1.9189076271070478,-103.51536509802948,-0.8537,0.07889888638453477,0.007206293599999981,7.2062936
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,TOTAL,12,0.0025896434991689006,0.26,2.480232729999999,0.002480232729999999,0.25,10:22:00,9,0,3,0.75,0.05462592007186373,0.20668606083333363,0.041473437006764424,0.7943827205121493,0.7428974742485555,18.939362851154517,0.1827,1.1658937480270573,0.014717179287228275,14.9206853
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,PAXG/USDT:USDT,1,0.099999608533448,10.0,34.27559112,0.034275591120000004,3.43,"15 days, 23:05:00",1,0,0,1.0,0.2362536749143902,34.27559112,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,BNB/USDT:USDT,2,0.05085707322148828,5.09,23.795284,0.023795284,2.38,7:28:00,2,0,0,1.0,0.15950399737037202,11.897642,100.0,-100.0,0.6810267746832771,-100.0,1.0338,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,TAO/USDT:USDT,4,0.02402611155798025,2.4,22.803203180000004,0.022803203180000006,2.28,12:58:00,4,0,0,1.0,0.1524512652523602,5.700800795000001,100.0,-100.0,2.5056783137303085,-100.0,3.2939,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ADA/USDT:USDT,5,0.013413814836864985,1.34,15.37828866,0.015378288660000001,1.54,"1 day, 1:07:00",4,0,1,0.8,0.10080372259777692,3.075657732,0.43874159529475154,-100.0,0.8212498102643261,72.45740534225003,0.9973,3.1937079764737577,0.006991070297805649,7.0101804
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,XRP/USDT:USDT,3,0.01328177762339842,1.33,12.53896547,0.012538965470000002,1.25,19:40:00,3,0,0,1.0,0.08157507900752403,4.179655156666667,100.0,-100.0,1.2042627952465648,-100.0,1.7234,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,DOGE/USDT:USDT,1,0.012937592233725455,1.29,2.52487905,0.00252487905,0.25,"1 day, 7:15:00",1,0,0,1.0,0.015995885501800755,2.52487905,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,NEAR/USDT:USDT,4,0.0021701673389100335,0.22,2.10383689,0.0021038368900000003,0.21,9:40:00,3,0,1,0.75,0.013313602804527758,0.5259592225,0.07664355881907703,-100.0,0.14318067480225385,10.188980440797762,0.1882,1.3065742352763077,0.006801422850318376,6.86240606
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,BTC/USDT:USDT,1,0.011823238603196066,1.18,1.8070631,0.0018070630999999998,0.18,3:25:00,1,0,0,1.0,0.011426562475240765,1.8070631,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,SUI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ETH/USDT:USDT,2,-0.005178319330039814,-0.52,-0.20266903000000003,-0.00020266903000000004,-0.02,11:30:00,1,0,1,0.5,-0.0012747332692255586,-0.10133451500000001,-0.012873872853910617,-100.0,-0.00859181669804567,-0.8546246250234402,-0.013,0.9742522542921788,0.007811427840079016,7.87133104
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,SOL/USDT:USDT,3,0.0027074007626937645,0.27,-1.5613811799999993,-0.0015613811799999992,-0.16,8:18:00,2,0,1,0.6666666666666666,-0.009785420426557612,-0.5204603933333332,-0.07760350741067512,-100.0,-0.11742031457190215,-7.66868755516226,-0.168,0.7671894777679747,0.006706660700000043,6.7066607
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,LINK/USDT:USDT,3,-0.006001623014990556,-0.6,-6.266912619999999,-0.00626691262,-0.63,14:47:00,1,0,2,0.3333333333333333,-0.03879005280032166,-2.0889708733333325,-0.2559313845243727,-9.552650373228692,-0.2402943914169376,-12.772601486830364,-0.3439,0.6161029232134411,0.01616191118635041,16.324460379999998
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,ZEC/USDT:USDT,1,-0.04261419825415998,-4.26,-7.96470283,-0.00796470283,-0.8,9:30:00,0,0,1,0.0,-0.049078126052169324,-7.96470283,-1.0,-100.0,-100.0,-32.939608921625656,-100.0,0.0,0.007964702829999965,7.96470283
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,TOTAL,30,0.012510686826143248,1.25,99.23144581,0.09923144581,9.92,"1 day, 2:59:00",23,0,7,0.7666666666666667,0.8137533704844067,3.3077148603333324,0.4390238443213734,53.71593030670792,3.604274374669825,223.45127806649992,1.9642,2.8815307613773147,0.01462799875656166,16.249657959999993
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ZEC/USDT:USDT,1,0.04674521457387058,4.67,8.4864638,0.0084864638,0.85,6:25:00,1,0,0,1.0,0.03447648710689921,8.4864638,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,XRP/USDT:USDT,7,0.0020335871938131985,0.2,6.71790988,0.006717909879999999,0.67,"1 day, 14:31:00",4,0,3,0.5714285714285714,0.027219212392099346,0.9597014114285716,0.1993246478992987,0.4118471353960926,0.2406271322636837,18.314015260508626,0.4011,1.4650908450983637,0.007701151050000021,7.70115105
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,SUI/USDT:USDT,1,0.015338356988704593,1.53,2.91144341,0.0029114434099999998,0.29,"1 day, 5:15:00",1,0,0,1.0,0.011729053039744697,2.91144341,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,BNB/USDT:USDT,2,0.0003171062253922337,0.03,1.9865645299999999,0.0019865645299999997,0.2,"2 days, 8:00:00",1,0,1,0.5,0.007991950905727352,0.9932822649999999,0.12861311531039532,-100.0,0.04784925725379501,5.400329929449419,0.114,1.2572262306207906,0.007723024689999989,7.72302469
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,NEAR/USDT:USDT,2,0.0007968582416165686,0.08,0.41729205999999996,0.00041729205999999997,0.04,12:15:00,2,0,0,1.0,0.0016748056650985887,0.20864602999999998,100.0,-100.0,1.1364200581140045,-100.0,2.7065,0.0,0.0,0.0
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,DOGE/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,PAXG/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,LINK/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ETH/USDT:USDT,1,-0.0003976130255926407,-0.04,-0.06483995,-6.483994999999999e-05,-0.01,"2 days, 12:00:00",0,0,1,0.0,-0.0002600469407569861,-0.06483995,-1.0,-100.0,-100.0,-20.99447601599271,-100.0,0.0,6.483994999996412e-05,0.06483995
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,TAO/USDT:USDT,1,-0.019683787050854867,-1.97,-5.50542303,-0.0055054230300000005,-0.55,12:00:00,0,0,1,0.0,-0.021899840097620138,-5.50542303,-1.0,-100.0,-100.0,-20.994476015981196,-100.0,0.0,0.0055054230299999745,5.50542303
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,BTC/USDT:USDT,2,-0.00921688477643849,-0.92,-5.76937403,-0.00576937403,-0.58,10:05:00,1,0,1,0.5,-0.022940675742394556,-2.884687015,-0.4502594730422047,-100.0,-0.34390630649206533,-18.917973056639333,-0.819,0.09948105391559064,0.006402640723581639,6.40672143
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,SOL/USDT:USDT,2,-0.019620168164955386,-1.96,-6.67100905,-0.00667100905,-0.67,15:10:00,1,0,1,0.5,-0.026489815172261233,-3.335504525,-0.47583195909669296,-100.0,-0.38116946755003084,-19.98645498379743,-0.9078,0.04833608180661419,0.0070074627849789645,7.00983711
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,ADA/USDT:USDT,2,-0.01104241117039795,-1.1,-7.22887361,-0.0072288736099999995,-0.72,7:12:00,1,0,1,0.5,-0.028680906193579547,-3.614436805,-0.4552102326510544,-100.0,-0.3508472766706871,-19.127395787959,-0.8356,0.08957953469789112,0.007934504796687643,7.94014841
raw_be_guard_profit_lock_pressure,Raw + Breakeven + Guard + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,TOTAL,21,-0.0010139865450831426,-0.1,-4.719845990000002,-0.004719845990000002,-0.47,"1 day, 3:33:00",12,0,9,0.5714285714285714,-0.018797155664977194,-0.22475457095238083,-0.041202166461840384,-0.33212823085006626,-0.1760942901457367,-3.7246910082050015,-0.1786,0.903861611589039,0.02660373524082828,27.03743567
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,XRP/USDT:USDT,2,0.015803313447460325,1.58,5.5392414599999995,0.005539241459999999,0.55,5:05:00,2,0,0,1.0,0.12592237739987322,2.7696207299999998,100.0,-100.0,8.621274580291999,-100.0,3.8357,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,ETH/USDT:USDT,2,0.011907306688162625,1.19,4.44110515,0.00444110515,0.44,13:52:00,1,0,1,0.5,0.09981504872025626,2.220552575,73.9068936641275,-100.0,2.217638067737348,16685.911024314883,0.9867,148.813787328255,2.9911531045363284e-05,0.03004526999999957
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,ADA/USDT:USDT,1,0.014456907090297004,1.45,2.56989991,0.0025698999100000003,0.26,13:25:00,1,0,0,1.0,0.05665312532508504,2.56989991,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,SOL/USDT:USDT,1,0.002048073119048555,0.2,0.43080107,0.00043080107,0.04,15:15:00,1,0,0,1.0,0.00929045139710194,0.43080107,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,DOGE/USDT:USDT,1,0.00015284999752670725,0.02,0.0339073,3.39073e-05,0.0,"1 day, 9:15:00",1,0,0,1.0,0.0007282623887028272,0.0339073,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,BNB/USDT:USDT,1,5.388399995039967e-05,0.01,0.00847255,8.47255e-06,0.0,9:35:00,1,0,0,1.0,0.0001819264083366967,0.00847255,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,ZEC/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,TAO/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,SUI/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,PAXG/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,NEAR/USDT:USDT,0,0.0,0.0,0.0,0.0,0.0,0:00,0,0,0,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,LINK/USDT:USDT,2,-0.006741328855998726,-0.67,-3.90546965,-0.00390546965,-0.39,3:28:00,1,0,1,0.5,-0.08058428257311745,-1.952734825,-0.2531288144209738,-100.0,-0.7617691609528763,-57.111049757844185,-0.3389,0.49374237115805253,0.007685119678200777,7.7143917
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,BTC/USDT:USDT,2,-0.01378728738802215,-1.38,-6.63772506,-0.00663772506,-0.66,4:05:00,1,0,1,0.5,-0.13323809185483804,-3.31886253,-0.4605505568077326,-100.0,-1.9189076271070478,-103.51536509802948,-0.8537,0.07889888638453477,0.007206293599999981,7.2062936
raw_be_guard_profit_lock_repair,Raw + Breakeven + Guard + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,TOTAL,12,0.0025896434991689006,0.26,2.480232729999999,0.002480232729999999,0.25,10:22:00,9,0,3,0.75,0.05462592007186373,0.20668606083333363,0.041473437006764424,0.7943827205121493,0.7428974742485555,18.939362851154517,0.1827,1.1658937480270573,0.014717179287228275,14.9206853
